data1;tiempo1;tiempo2;data2;casos_con_sintomas;casos_sin_sintomas;uci;pcr;casos_activos;fallecidos;fim_cuarentena;region;poblacion_region;codigo_region;id;comuna;segunda_cuarentena;codigo_comuna_c;ingreso_per_capita;escolaridad;pobreza;alcantarillado;indice_desarrollo_humano;porcentaje_rural;porcentaje_sector_primario;poblacion;capital_regional;capital_provincial;aeropuerto;puerto;poblacion_edad_15_a_64;poblacion_edad_0_a_4;poblacion_edad_5_a_9;poblacion_edad_10_a_14;poblacion_edad_15_a_19;poblacion_edad_20_a_24;poblacion_edad_25_a_29;poblacion_edad_30_a_34;poblacion_edad_35_a_39;poblacion_edad_40_a_44;poblacion_edad_45_a_49;poblacion_edad_50_a_54;poblacion_edad_55_a_59;poblacion_edad_60_a_64;poblacion_edad_65_a_69;poblacion_edad_70_a_74;poblacion_edad_75_a_79;poblacion_edad_80_y_mas;idse;densidad_poblacional;hacinamiento;inmigrantes;ips;indice_ruralidad
03-07-2020;21;28;10-07-2020;1315;159;1466;7567;78;11;0;Metropolitana;8125072;13;34;Curacavi;0;13503;167.5;9.6;11.3;90.3;0.581;0.375057552;0.122611357;36430;0;0;0;0;21872;1793;2325;2160;2234;2508;2526;2274;2194;2084;2133;2319;2103;1610;1267;1033;732;732;621;52.49;2.76;577;77.39;51.51
10-07-2020;28;35;17-07-2020;964;166;1377;8050;74;14;0;Metropolitana;8125072;13;34;Curacavi;0;13503;167.5;9.6;11.3;90.3;0.581;0.375057552;0.122611357;36430;0;0;0;0;21872;1793;2325;2160;2234;2508;2526;2274;2194;2084;2133;2319;2103;1610;1267;1033;732;732;621;52.49;2.76;577;77.39;51.51
17-07-2020;35;42;24-07-2020;714;176;1202;7665;63;14;0;Metropolitana;8125072;13;34;Curacavi;0;13503;167.5;9.6;11.3;90.3;0.581;0.375057552;0.122611357;36430;0;0;0;0;21872;1793;2325;2160;2234;2508;2526;2274;2194;2084;2133;2319;2103;1610;1267;1033;732;732;621;52.49;2.76;577;77.39;51.51
24-07-2020;42;49;31-07-2020;570;169;1046;8269;54;15;0;Metropolitana;8125072;13;34;Curacavi;0;13503;167.5;9.6;11.3;90.3;0.581;0.375057552;0.122611357;36430;0;0;0;0;21872;1793;2325;2160;2234;2508;2526;2274;2194;2084;2133;2319;2103;1610;1267;1033;732;732;621;52.49;2.76;577;77.39;51.51
31-07-2020;49;56;07-08-2020;445;200;939;9090;38;16;0;Metropolitana;8125072;13;34;Curacavi;0;13503;167.5;9.6;11.3;90.3;0.581;0.375057552;0.122611357;36430;0;0;0;0;21872;1793;2325;2160;2234;2508;2526;2274;2194;2084;2133;2319;2103;1610;1267;1033;732;732;621;52.49;2.76;577;77.39;51.51
07-08-2020;56;59;10-08-2020;411;225;841;9953;38;17;1;Metropolitana;8125072;13;34;Curacavi;0;13503;167.5;9.6;11.3;90.3;0.581;0.375057552;0.122611357;36430;0;0;0;0;21872;1793;2325;2160;2234;2508;2526;2274;2194;2084;2133;2319;2103;1610;1267;1033;732;732;621;52.49;2.76;577;77.39;51.51
18-09-2020;0;7;25-09-2020;146;36;102;2314;179;4;0;Biobio;1663696;8;35;Curanilahue;0;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
25-09-2020;7;14;02-10-2020;151;46;94;3528;170;5;0;Biobio;1663696;8;35;Curanilahue;0;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
02-10-2020;14;21;09-10-2020;124;33;92;2760;131;6;0;Biobio;1663696;8;35;Curanilahue;0;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
09-10-2020;21;28;16-10-2020;142;44;81;2818;75;7;0;Biobio;1663696;8;35;Curanilahue;0;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
16-10-2020;28;35;23-10-2020;153;47;83;3204;68;8;0;Biobio;1663696;8;35;Curanilahue;0;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
23-10-2020;35;42;30-10-2020;161;33;75;3322;49;9;0;Biobio;1663696;8;35;Curanilahue;0;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
30-10-2020;42;48;05-11-2020;150;40;82;3613;25;11;1;Biobio;1663696;8;35;Curanilahue;0;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
03-12-2020;0;7;10-12-2020;249;64;94;3847;72;11;0;Biobio;1663696;8;36;Curanilahue_2;1;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
10-12-2020;7;14;17-12-2020;278;65;104;4500;81;12;0;Biobio;1663696;8;36;Curanilahue_2;1;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
17-12-2020;14;21;24-12-2020;296;81;105;5230;63;14;0;Biobio;1663696;8;36;Curanilahue_2;1;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
24-12-2020;21;22;25-12-2020;342;87;116;6711;72;14;0;Biobio;1663696;8;36;Curanilahue_2;1;8205;116.3;9;28.9;87.9;0.414;0.065473241;0.06951958;33892;0;0;0;0;21593;1815;2385;2306;2365;2075;2300;2098;2246;2296;2190;2304;2014;1771;1257;929;632;756;454;33.8;2.86;17;NA;38.72
03-12-2020;0;7;10-12-2020;118;49;44;1654;17;2;0;La Araucania;1014343;9;37;Curarrehue;0;9104;114.8;7.3;21.3;51.3;0.377;0.696087595;0.147375739;7802;0;0;0;0;4543;448;620;555;526;495;549;530;510;481;485;477;377;367;305;225;196;190;384;6.68;2.28;118;NA;63.44
10-12-2020;7;14;17-12-2020;117;41;41;1412;20;2;0;La Araucania;1014343;9;37;Curarrehue;0;9104;114.8;7.3;21.3;51.3;0.377;0.696087595;0.147375739;7802;0;0;0;0;4543;448;620;555;526;495;549;530;510;481;485;477;377;367;305;225;196;190;384;6.68;2.28;118;NA;63.44
17-12-2020;14;20;23-12-2020;128;57;37;1504;9;2;1;La Araucania;1014343;9;37;Curarrehue;0;9104;114.8;7.3;21.3;51.3;0.377;0.696087595;0.147375739;7802;0;0;0;0;4543;448;620;555;526;495;549;530;510;481;485;477;377;367;305;225;196;190;384;6.68;2.28;118;NA;63.44
19-06-2020;0;7;26-06-2020;145;27;63;785;341;7;0;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
26-06-2020;7;14;03-07-2020;116;19;56;697;308;11;0;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
03-07-2020;14;21;10-07-2020;110;12;59;668;267;17;0;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
10-07-2020;21;28;17-07-2020;95;15;52;770;222;24;0;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
17-07-2020;28;35;24-07-2020;89;16;51;771;198;28;0;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
24-07-2020;35;42;31-07-2020;83;18;47;1065;174;31;0;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
31-07-2020;42;49;07-08-2020;65;15;33;1200;176;37;0;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
07-08-2020;49;56;14-08-2020;64;25;29;1446;127;44;0;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
14-08-2020;56;63;21-08-2020;65;29;26;1688;85;56;0;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
21-08-2020;63;66;24-08-2020;70;28;25;1742;89;64;1;Maule;1131939;7;38;Curico;0;7301;212.6;10;15.2;97.5;0.565;0.111086525;0.161393416;163626;0;1;0;0;101018;8051;10588;10099;10347;10607;12002;10725;10412;10951;9999;10563;9184;7322;5585;4117;2962;3053;639;122.63;2.73;1902;NA;44.42
16-04-2020;0;7;23-04-2020;250;NA;197;3366;54;NA;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
23-04-2020;7;14;30-04-2020;365;250;248;3890;59;NA;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
30-04-2020;14;21;07-05-2020;872;84;291;5854;104;NA;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
07-05-2020;21;28;14-05-2020;1157;184;412;7765;188;NA;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
14-05-2020;28;35;21-05-2020;2068;249;606;8781;276;NA;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
21-05-2020;35;42;28-05-2020;3238;309;851;9747;377;NA;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
28-05-2020;42;49;04-06-2020;3441;299;1048;10179;314;NA;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
04-06-2020;49;56;11-06-2020;3619;318;1161;11975;458;NA;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
11-06-2020;56;63;18-06-2020;4237;348;1247;10536;555;54;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
18-06-2020;63;70;25-06-2020;2639;232;1442;9593;763;84;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
25-06-2020;70;77;02-07-2020;1939;203;1496;8543;583;136;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
02-07-2020;77;84;09-07-2020;1287;146;1476;7006;537;155;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
09-07-2020;84;91;16-07-2020;1013;168;1398;8041;462;171;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
16-07-2020;91;98;23-07-2020;741;173;1222;7628;316;187;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
23-07-2020;98;105;30-07-2020;602;179;1068;8551;224;194;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
30-07-2020;105;112;06-08-2020;452;193;951;8777;174;199;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
06-08-2020;112;119;13-08-2020;382;194;839;9212;133;208;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
13-08-2020;119;126;20-08-2020;309;194;733;9545;105;215;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
20-08-2020;126;133;27-08-2020;317;178;595;9894;94;221;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
27-08-2020;133;140;03-09-2020;305;177;524;10935;123;227;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
03-09-2020;140;147;10-09-2020;329;161;474;11647;132;233;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
10-09-2020;147;154;17-09-2020;278;139;434;11518;114;239;0;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
17-09-2020;154;158;21-09-2020;246;119;428;9537;89;245;1;Metropolitana;8125072;13;39;El Bosque;0;13105;161;9.7;13.6;97.1;0.55;0;0.007085796;172000;0;0;0;0;109501;8523;11785;10559;11777;13303;14114;11133;10021;9812;10132;11023;10091;8212;6348;5352;3737;3854;611;12070.18;3.39;3368;74.63;15.13
26-06-2020;0;7;03-07-2020;1739;188;1496;7852;146;25;0;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
03-07-2020;7;14;10-07-2020;1315;159;1466;7567;129;30;0;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
10-07-2020;14;21;17-07-2020;964;166;1377;8050;119;35;0;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
17-07-2020;21;28;24-07-2020;714;176;1202;7665;84;36;0;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
24-07-2020;28;35;31-07-2020;570;169;1046;8269;61;38;0;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
31-07-2020;35;42;07-08-2020;445;200;939;9090;55;40;0;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
07-08-2020;42;49;14-08-2020;373;192;826;9178;50;41;0;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
14-08-2020;49;56;21-08-2020;307;196;711;9641;53;42;0;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
21-08-2020;56;63;28-08-2020;303;172;584;10008;23;43;0;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
28-08-2020;63;66;31-08-2020;320;205;524;12168;13;43;1;Metropolitana;8125072;13;40;El Monte;0;13602;172.7;9.8;16;86.9;0.559;0.163627759;0.146272855;40014;0;0;0;0;24123;2248;2747;2518;2623;2876;2985;2613;2335;2357;2312;2431;2096;1551;1220;954;662;704;583;345.04;3.03;401;76.85;45.12
25-09-2020;0;7;02-10-2020;79;38;12;1441;51;3;0;La Araucania;1014343;9;41;Ercilla;0;9204;93.2;7.2;39.5;49.7;0.239;0.529290056;0.252275209;8458;0;0;0;0;4797;464;633;573;543;545;503;481;450;520;506;483;429;404;337;269;202;238;275;16.95;2.74;0;NA;62.78
02-10-2020;7;14;09-10-2020;96;47;19;1603;39;3;0;La Araucania;1014343;9;41;Ercilla;0;9204;93.2;7.2;39.5;49.7;0.239;0.529290056;0.252275209;8458;0;0;0;0;4797;464;633;573;543;545;503;481;450;520;506;483;429;404;337;269;202;238;275;16.95;2.74;0;NA;62.78
09-10-2020;14;21;16-10-2020;109;45;25;1379;29;3;0;La Araucania;1014343;9;41;Ercilla;0;9204;93.2;7.2;39.5;49.7;0.239;0.529290056;0.252275209;8458;0;0;0;0;4797;464;633;573;543;545;503;481;450;520;506;483;429;404;337;269;202;238;275;16.95;2.74;0;NA;62.78
16-10-2020;21;28;23-10-2020;98;43;28;1319;7;3;0;La Araucania;1014343;9;41;Ercilla;0;9204;93.2;7.2;39.5;49.7;0.239;0.529290056;0.252275209;8458;0;0;0;0;4797;464;633;573;543;545;503;481;450;520;506;483;429;404;337;269;202;238;275;16.95;2.74;0;NA;62.78
23-10-2020;28;31;26-10-2020;139;74;35;1876;4;3;1;La Araucania;1014343;9;41;Ercilla;0;9204;93.2;7.2;39.5;49.7;0.239;0.529290056;0.252275209;8458;0;0;0;0;4797;464;633;573;543;545;503;481;450;520;506;483;429;404;337;269;202;238;275;16.95;2.74;0;NA;62.78
30-04-2020;0;7;07-05-2020;887;84;291;5854;215;NA;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
07-05-2020;7;14;14-05-2020;1045;184;412;7765;290;NA;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
14-05-2020;14;21;21-05-2020;1863;249;606;8781;404;NA;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
21-05-2020;21;28;28-05-2020;3208;309;851;9747;461;NA;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
28-05-2020;28;35;04-06-2020;3397;299;1048;10179;400;NA;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
04-06-2020;35;42;11-06-2020;3516;318;1161;11975;440;NA;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
11-06-2020;42;49;18-06-2020;4401;348;1247;10536;444;44;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
18-06-2020;49;56;25-06-2020;2760;232;1442;9593;653;70;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
25-06-2020;56;63;02-07-2020;2091;203;1496;8543;489;97;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
02-07-2020;63;70;09-07-2020;1376;146;1476;7006;393;113;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
09-07-2020;70;77;16-07-2020;1096;168;1398;8041;294;120;0;Metropolitana;8125072;13;42;Estacion Central;0;13106;207.3;10.6;11.5;98.5;0.587;0;0.012473332;206792;0;0;0;0;105479;7067;8065;7208;8705;13757;16292;13030;10636;9561;8965;9676;8365;6631;5109;4487;3361;3974;686;14390.54;2.8;22479;69.89;11.82
